Datum,Match-up,Bet,Fair,Bookie,Edge,Uitslag,G/F,Result,Inzet,Winst/Verlies,Notitie
19/04/26,,Strasbourg Win,1.75,2.75,57.1429,,,0,15.0,-15.0,
19/04/26,,Strasbourg Over 2.5,1.55,1.675,8.0645,,,1,15.0,10.125,
19/04/26,,Torino Win,2.14,2.55,19.1589,,,0,10.0,-10.0,
19/04/26,,Torino Over 2.5,2.04,2.33,14.2157,,,0,10.0,-10.0,
19/04/26,,AC Milan Win,1.36,1.55,13.9706,,,1,20.0,11.0,
19/04/26,,AC Milan -1.5,2.03,2.59,27.5862,,,X,,,
19/04/26,,AC Milan Over 2.5,2.03,2.08,2.4631,,,X,,,
19/04/26,,Genoa Win,2.29,2.4,4.8035,,,X,,,
19/04/26,,Genoa Gelijk,2.93,3.18,8.5324,,,0,5.0,-5.0,
19/04/26,,Genoa Under 2.5,1.44,1.625,12.8472,,,0,20.0,-20.0,
19/04/26,,Bologna Win,4.99,6.5,30.2605,,,0,5.0,-5.0,
19/04/26,,Bologna Gelijk,4.23,4.8,13.4752,,,0,5.0,-5.0,
19/04/26,,Bologna +1.5,1.54,1.67,8.4416,,,X,,,
19/04/26,,Bologna Over 2.5,1.59,1.72,8.1761,1-0,,0,15.0,-15.0,1-0
19/04/26,,Arouca Win,1.65,1.96,18.7879,,,1,15.0,14.4,
19/04/26,,Estrela Win,3.98,4.14,4.0201,,,X,,,
19/04/26,,Estrela Over 2.5,1.65,1.925,16.6667,,,0,15.0,-15.0,
19/04/26,,Sporting Lissabon Win,1.82,2.1,15.3846,,,0,15.0,-15.0,
19/04/26,,Porto Win,1.12,1.19,6.25,,,X,,,
19/04/26,,Porto -1.5,1.35,1.67,23.7037,,,X,,,
19/04/26,,Porto Over 2.5,1.41,1.675,18.7943,,,0,20.0,-20.0,
19/04/26,,Braga Win,1.72,1.79,4.0698,,,X,,,
19/04/26,,Braga Over 2.5,1.95,1.98,1.5385,,,X,,,
20/04/26,,Lecce Gelijk,3.12,3.34,7.0513,,,1,5.0,11.7,
20/04/26,,Lecce Under 2.5,1.59,1.625,2.2013,,,X,,,
20/04/26,,Crystal Palace Win,2.17,2.6,19.8157,,,0,10.0,-10.0,
20/04/26,,Crystal Palace Under 2.5,1.87,1.91,2.139,,,X,,,
20/04/26,,Moreirense Win,2.32,2.82,21.5517,,,1,5.0,9.1,
21/04/26,,Brighton Win,2.36,2.46,4.2373,,,X,,,
21/04/26,,Lens Win,1.38,1.53,10.8696,,,X,,,Halve Finale
21/04/26,,Lens Over 2.5,1.58,1.67,5.6962,,,X,,,Halve Finale
21/04/26,,Osasuna Win,4.66,4.82,3.4335,,,X,,,
21/04/26,,Osasuna Gelijk,3.13,3.54,13.099,,,0,5.0,-5.0,
21/04/26,,Osasuna Under 2.5,1.55,1.825,17.7419,,,1,15.0,12.375,
21/04/26,,Mallorca Win,1.64,2.5,52.439,,,0,15.0,-15.0,
21/04/26,,Mallorca Over 2.5,1.83,2.2,20.2186,,,0,15.0,-15.0,
21/04/26,,Betis Win,2.9,3.0,3.4483,,,1,5.0,10.0,"3,1 EP"
21/04/26,,Betis Under 2.5,1.93,2.01,4.1451,,,X,,,
21/04/26,,Real Madrid Win,1.2,1.24,3.3333,,,X,,,
21/04/26,,Real Madrid -1.5,1.52,1.69,11.1842,,,X,,,
21/04/26,,Real Madrid Over 3.5,1.92,2.05,6.7708,,,0,10.0,-10.0,
22/04/26,,Leverkusen Win,4.55,5.0,9.8901,,,X,,,Beker
22/04/26,,Leverkusen Over 3.5,1.61,1.73,7.4534,,,0,15.0,-15.0,
22/04/26,,Bournemouth Win,1.75,1.95,11.4286,,,0,15.0,-15.0,
22/04/26,,Burnley Win,12.22,15.0,22.7496,,,0,1.25,-1.25,
22/04/26,,Burnley Draw,5.58,8.0,43.3692,,,0,2.5,-2.5,
22/04/26,,Burnley Under 3.5,1.62,1.91,17.9012,,,1,15.0,13.65,
22/04/26,,Nantes Draw,6.72,7.5,11.6071,,,0,2.5,-2.5,
22/04/26,,Nantes Under 3.5,1.62,1.925,18.8272,,,1,15.0,13.875,
22/04/26,,Strasbourg Win,1.61,1.7,5.5901,,,X,,,"Beker-
 Odd gedropt"
22/04/26,,Sparta Win,2.65,3.0,13.2075,,,0,5.0,-5.0,
22/04/26,,Elche Win,2.21,2.35,6.3348,,,1,10.0,13.5,
22/04/26,,Elche Draw,3.32,3.72,12.0482,,,0,5.0,-5.0,
22/04/26,,Elche Under 2.5,1.76,2.1,19.3182,,,0,15.0,-15.0,
22/04/26,,Sociedad Win,1.85,2.2,18.9189,,,0,15.0,-15.0,Beker vreugde
22/04/26,,Sociedad Over 1.5,1.22,1.58,29.5082,,,X,,,Beker vreugde
22/04/26,,Sociedad Over 2.5,1.7,2.375,39.7059,,,0,15.0,-15.0,Beker vreugde
23/04/26,,Stuttgart Win,1.48,1.61,8.7838,,,0,20.0,-20.0,
23/04/26,,Stuttgart Under 3.5,1.64,1.57,-4.2683,,,X,,,
23/04/26,,Go Ahead Win,1.96,2.15,9.6939,,,0,10.0,-10.0,
23/04/26,,PSV Win,1.12,1.25,11.6071,,,1,20.0,5.0,
23/04/26,,PSV Over 3.5,1.18,1.6,35.5932,,,1,20.0,12.0,
23/04/26,,PSV Over 5.5,1.81,3.5,93.3702,,,X,,,
23/04/26,,PSV -1.5,1.27,1.53,20.4724,,,X,,,
23/04/26,,PSV -2.5,1.55,2.2,41.9355,,,X,,,
23/04/26,,Braga Win,1.57,1.62,3.1847,,,X,,,
23/04/26,,Braga Over 2.5,1.61,2.05,27.3292,,,0,15.0,-15.0,
23/04/26,,Levante Win,1.84,2.5,35.8696,,,1,15.0,22.5,
23/04/26,,Levante Over 2.5,1.68,2.2,30.9524,,,0,15.0,-15.0,
23/04/26,,Espanyol Win,3.76,3.8,1.0638,,,0,5.0,-5.0,
23/04/26,,Espanyol Gelijk,3.1,3.42,10.3226,,,0,5.0,-5.0,
23/04/26,,Espanyol Under 2.5,1.6,1.95,21.875,,,1,15.0,14.25,
23/04/26,,Villareal Win,1.97,2.05,4.0609,,,0,10.0,-10.0,
23/04/26,,Villarreal Gelijk,3.27,3.3,0.9174,,,1,5.0,11.5,
23/04/26,,Villarreal Under 2.5,1.58,1.85,17.0886,,,1,15.0,12.75,
24/04/26,,Leipzig Win,1.27,1.53,20.4724,,,1,20.0,10.6,
24/04/26,,Leipzig -1.5,1.66,2.05,23.494,,,X,,,
24/04/26,,Leipzig Over 3.5,1.9,2.5,31.5789,,,1,15.0,22.5,
24/04/26,,Sunderland Win,1.69,2.7,59.7633,,,0,15.0,-15.0,
24/04/26,,Sunderland Over 2.5,2.0,2.2,10.0,,,1,10.0,12.0,
24/04/26,,Brest Win,3.5,5.75,64.2857,,,1,5.0,23.75,
24/04/26,,Brest Draw,3.84,4.3,11.9792,,,1,5.0,16.5,
24/04/26,,Napoli Draw,4.99,4.85,-2.8056,,,X,,,
24/04/26,,Napoli Over 2.5,1.93,1.8,-6.7358,,,X,,,
24/04/26,,Arouca Win,2.79,3.54,26.8817,,,0,5.0,-5.0,NO EP
24/04/26,,Arouca Over 2.5,1.87,1.9,1.6043,,,X,,,
24/04/26,,Betis Win,3.43,3.6,4.9563,,,0,5.0,-5.0,
24/04/26,,Betis Gelijk,3.87,4.15,7.2351,,,1,5.0,15.75,
24/04/26,,Betis Under 3.5,1.64,1.72,4.878,,,1,15.0,10.8,
25/04/26,,Fulham Gelijk,3.61,3.7,2.4931,1-0,F,X,,,F (1-0)
25/04/26,,Lyon Win,1.45,1.6,10.3448,,,1,20.0,12.0,
25/04/26,,Parma Win,1.77,2.3,29.9435,,,1,15.0,19.5,
25/04/26,,Parma Over 2.5,2.02,2.62,29.703,,,0,10.0,-10.0,
25/04/26,,Alaves Win,1.97,2.05,4.0609,,,1,10.0,10.5,
25/04/26,,Bayern Win,1.28,1.7,32.8125,,,1,15.0,10.5,CL
25/04/26,,Bayern -1.5,1.67,2.6,55.6886,,,X,,,CL
25/04/26,,Frankfurt Win,2.42,2.45,1.2397,,,0,5.0,-5.0,(EP Taken)
25/04/26,,Frankfurt Over 3.5,1.81,2.32,28.1768,,,0,15.0,-15.0,
25/04/26,,Koln Win,3.69,3.9,5.6911,,,X,,,
25/04/26,,Koln Over 3.5,1.88,2.34,24.4681,,,0,15.0,-15.0,
25/04/26,,Gladbach Win,2.89,2.87,-0.692,,,X,,,
25/04/26,,Hamburger Win,3.85,4.0,3.8961,,,0,5.0,-5.0,
25/04/26,,Hamburger Draw,3.94,4.2,6.599,,,0,5.0,-5.0,
25/04/26,,Hamburger Under 3.5,1.62,1.725,6.4815,,,1,15.0,10.875,
25/04/26,,Crystal Palace Win,4.13,5.25,27.1186,,,X,,,UCL
25/04/26,,Crystal Palace Draw,3.69,4.5,21.9512,,,X,,,UCL
25/04/26,,CP Under 2.5,2.16,2.5,15.7407,,,0,10.0,-10.0,UCL
25/04/26,,Everton Win,2.53,2.87,13.4387,,,0,5.0,-5.0,
25/04/26,,Wolverhampton Win,3.06,4.5,47.0588,,,0,5.0,-5.0,
25/04/26,,Wolverhampton Draw,3.49,4.4,26.0745,,,0,5.0,-5.0,
25/04/26,,Wolverhampton Under 2.5,2.08,2.3,10.5769,,,1,10.0,13.0,
25/04/26,,Arsenal Win,1.4,1.44,2.8571,,,X,,,CL
25/04/26,,Angers Win,6.23,11.0,76.565,,,0,2.5,-2.5,PSG CL
25/04/26,,Angers Draw,4.12,6.5,57.767,,,0,5.0,-5.0,PSG CL
25/04/26,,Angers Under 2.5,2.15,2.63,22.3256,,,0,10.0,-10.0,PSG CL
25/04/26,,Toulouse Win,3.25,4.2,29.2308,,,0,5.0,-5.0,
25/04/26,,Toulouse Draw,3.78,4.21,11.3757,,,1,5.0,16.05,
25/04/26,,Bologna Win,2.72,3.4,25.0,,,0,5.0,-5.0,
25/04/26,,Bologna Draw,3.15,3.18,0.9524,,,X,,,
25/04/26,,Bologna Under 2.5,1.7,1.81,6.4706,,,1,15.0,12.15,
25/04/26,,Lecce Win,3.19,3.1,-2.8213,,,X,,,
25/04/26,,Lecce Draw,2.74,3.0,9.4891,,,1,5.0,10.0,
25/04/26,,Lecce Under 1.5,2.27,2.47,8.8106,,,X,,,
25/04/26,,Feyenoord Win,1.53,1.65,7.8431,,,1,15.0,9.75,
25/04/26,,Feyenoord -1.5,2.21,2.67,20.8145,,,X,,,
25/04/26,,Feyenoord Over 3.5,1.9,2.35,23.6842,,,1,15.0,20.25,
25/04/26,,Fortuna Win,5.01,5.75,14.7705,,,0,2.5,-2.5,
25/04/26,,Fortuna Over 3.5,1.85,1.9,2.7027,,,X,,,
25/04/26,,Ajax Over 2.5,1.67,1.75,4.7904,,,0,15.0,-15.0,
25/04/26,,NEC Win,3.39,5.0,47.4926,,,0,5.0,-5.0,
25/04/26,,NEC Over 3.5,1.92,2.0,4.1667,,,X,,,
25/04/26,,Nacional Win,2.44,2.45,0.4098,,,X,,,
25/04/26,,Nacional Gelijk,2.89,3.42,18.3391,,,0,5.0,-5.0,
25/04/26,,Nacional Under 2.5,1.42,1.9,33.8028,,,1,20.0,18.0,
25/04/26,,Moreirense Win,19.05,17.0,-10.7612,,,X,,,
25/04/26,,Moreirense Draw,7.74,10.5,35.6589,,,0,2.5,-2.5,
25/04/26,,Moreirense Over 3.5,2.08,2.075,-0.2404,,,X,,,
25/04/26,,Vitoria Win,1.75,1.71,-2.2857,,,X,,,
25/04/26,,Vitoria -1.5,2.83,3.36,18.7279,,,X,,,
25/04/26,,Vitoria Over 2.5,1.64,1.88,14.6341,,,0,15.0,-15.0,
25/04/26,,Getafe Win,4.74,5.25,10.7595,,,0,5.0,-5.0,
25/04/26,,Getafe Draw,3.94,3.82,-3.0457,,,X,,,
25/04/26,,Getafe Over 2.5,1.76,1.925,9.375,,,0,15.0,-15.0,
25/04/26,,Valencia Gelijk,3.36,3.34,-0.5952,,,X,,,
25/04/26,,Valencia Under 2.5,1.85,1.825,-1.3514,,,X,,,
25/04/26,,Atletico Madrid Win,1.42,2.0,40.8451,,,1,15.0,15.0,CL
25/04/26,,Atletico Madrid Over 2.5,1.7,1.91,12.3529,,,1,15.0,13.65,CL
26/04/26,,Stuttgart Win,1.56,1.6,2.5641,,,X,,,
26/04/26,,Stuttgart Under 3.5,1.55,1.72,10.9677,,,1,15.0,10.8,
26/04/26,,Dortmund Win,1.29,1.42,10.0775,,,1,20.0,8.4,
26/04/26,,Dortmund -1.5,1.71,2.04,19.2982,,,X,,,
26/04/26,,Dortmund Over 3.5,1.99,2.38,19.598,,,1,10.0,13.8,
26/04/26,,Lorient Win,1.96,1.9,-3.0612,,,X,,,
26/04/26,,Lorient Over 2.5,1.42,1.725,21.4789,,,1,20.0,14.5,
26/04/26,,Havre Win,1.63,1.53,-6.135,,,X,,,
26/04/26,,Havre Under 2.5,1.84,1.93,4.8913,,,0,15.0,-15.0,
26/04/26,,Havre Gelijk,3.99,4.4,10.2757,,,1,5.0,17.0,
26/04/26,,Lille Win,1.63,1.8,10.4294,,,1,15.0,12.0,
26/04/26,,Lille over 2.5,1.31,1.825,39.313,,,0,20.0,-20.0,
26/04/26,,Stade Rennes Under 2.5,2.1,2.2,4.7619,,,0,10.0,-10.0,
26/04/26,,Marseille Win,1.34,1.6,19.403,,,0,20.0,-20.0,
26/04/26,,Marseille -1.5,1.8,2.39,32.7778,,,X,,,
26/04/26,,Marseille Over 3.5,1.87,2.3,22.9947,,,0,15.0,-15.0,
26/04/26,,Sassuolo Win,3.05,4.0,31.1475,,,0,5.0,-5.0,
26/04/26,,Sassuolo Gelijk,3.45,3.5,1.4493,,,X,,,
26/04/26,,Genoa Gelijk,3.49,3.9,11.7479,,,0,5.0,-5.0,
26/04/26,,Inter Win,1.38,1.42,2.8986,,,X,,,
26/04/26,,Inter Over 2.5,1.42,1.57,10.5634,,,X,,,
26/04/26,,Inter Over 3.5,2.03,2.5,23.1527,,,1,10.0,15.0,
26/04/26,,Juventus Win,2.28,2.7,18.4211,,,0,10.0,-10.0,
26/04/26,,Juventus Over 2.5,1.94,2.01,3.6082,,,0,10.0,-10.0,
26/04/26,,Utrecht Win,1.95,2.15,10.2564,5-0,F,0,10.0,-10.0,F (5-0)
26/04/26,,Utrecht Under 2.5,2.05,2.1,2.439,5-0,F,X,,,F (5-0)
26/04/26,,Heracles Win,2.11,2.15,1.8957,,,X,,,
26/04/26,,Heracles Gelijk,3.61,4.05,12.1884,,,0,5.0,-5.0,
26/04/26,,Heracles Under 2.5,1.96,2.2,12.2449,,,1,10.0,12.0,
26/04/26,,Estoril Win,2.68,3.6,34.3284,,,0,5.0,-5.0,
26/04/26,,Estoril Gelijk,3.51,3.72,5.9829,,,0,5.0,-5.0,
26/04/26,,Estoril Under 2.5,2.07,2.25,8.6957,,,1,10.0,12.5,
26/04/26,,Braga Win,1.69,2.1,24.2604,,,0,15.0,-15.0,UCL game
26/04/26,,Braga Over 2.5,2.09,2.45,17.2249,,,1,10.0,14.5,UCL game
26/04/26,,Porto -1.5,1.88,2.06,9.5745,,,X,,,
26/04/26,,Porto Over 2.5,1.61,1.925,19.5652,,,1,15.0,13.875,
26/04/26,,AFS gelijk,7.78,10.5,34.9614,,,1,2.5,23.75,
26/04/26,,AFS Under 3.5,1.82,2.075,14.011,,,1,15.0,16.125,
26/04/26,,Vallecano Win,1.87,2.87,53.4759,,,0,15.0,-15.0,
26/04/26,,Vallecano Under 2.5,1.68,2.025,20.5357,,,0,15.0,-15.0,
26/04/26,,Oviedo Draw,2.92,3.62,23.9726,,,0,5.0,-5.0,
26/04/26,,Oviedo Under 2.5,1.49,1.825,22.4832,,,0,20.0,-20.0,
26/04/26,,Osasuna Win,1.65,1.9,15.1515,,,1,15.0,13.5,
26/04/26,,Osasuna Over 2.5,1.71,2.2,28.655,,,1,15.0,18.0,
26/04/26,,Villarreal Win,1.79,1.96,9.4972,,,1,15.0,14.4,"NO EP (1,83)"
27/04/26,,ManU Win,1.76,1.9,7.9545,,,1,15.0,13.5,
27/04/26,,Cagliari Win,4.57,4.75,3.9387,,,1,5.0,18.75,
27/04/26,,Cagliari Gelijk,3.14,3.86,22.9299,,,0,5.0,-5.0,
27/04/26,,Cagliari Under 2.5,1.58,1.925,21.8354,,,0,15.0,-15.0,
27/04/26,,Udinese Win,3.72,3.75,0.8065,,,X,,,
27/04/26,,Udinese Over 2.5,1.89,2.25,19.0476,,,1,15.0,18.75,
27/04/26,,Gil Vicente Win,1.44,1.66,15.2778,,,1,20.0,13.2,
27/04/26,,Gil Vicente Over 2.5,1.95,2.1,7.6923,,,1,10.0,11.0,
27/04/26,,Levante Win,2.95,3.8,28.8136,,,0,5.0,-5.0,
27/04/26,,Levante Gelijk,3.23,3.36,4.0248,,,X,,,
27/04/26,,Levante Under 2.5,1.77,1.8,1.6949,,,X,,,
29/04/26,,Sporting Lissabon Win,1.06,1.1,3.7736,,,X,,,
29/04/26,,Sporting Lissabon Over 3.5,1.51,1.925,27.4834,,,1,15.0,13.875,
01/05/26,,Burnley Win,5.45,7.5,37.6147,,,0,2.5,-2.5,
01/05/26,,Burnley Draw,4.19,4.7,12.1718,,,0,5.0,-5.0,
01/05/26,,Pisa Draw,2.47,3.02,22.2672,,,0,5.0,-5.0,
01/05/26,,Pisa Under 2.5,1.22,1.53,25.4098,,,0,20.0,-20.0,
01/05/26,,Girona Win,2.04,2.05,0.4902,,,X,,,
01/05/26,,Girona Under 2.5,2.05,2.0,-2.439,,,X,,,
02/05/26,,Union Berlin Win,2.26,2.53,11.9469,,,0,10.0,-10.0,
02/05/26,,Bayern Win,1.05,1.22,16.1905,,,0,20.0,-20.0,
02/05/26,,Bayern Over 3.5,1.22,1.61,31.9672,,,1,20.0,12.2,
02/05/26,,Eintracht Win,1.58,1.75,10.7595,,,0,15.0,-15.0,
02/05/26,,Eintracht Under 3.5,1.57,1.66,5.7325,,,1,15.0,9.9,
02/05/26,,Hoffenheim Win,2.15,2.3,6.9767,,,1,10.0,13.0,
02/05/26,,Hoffenheim Over 3.5,1.63,1.925,18.0982,,,1,15.0,13.875,
02/05/26,,Augsburg Win,3.35,3.6,7.4627,,,0,5.0,-5.0,
02/05/26,,Augsburg Draw,3.74,3.86,3.2086,,,1,5.0,14.3,
02/05/26,,Augsburg Under 2.5,2.34,2.3,-1.7094,,,X,,,
02/05/26,,Leverkusen Win,1.94,2.1,8.2474,,,1,10.0,11.0,
02/05/26,,Leverkusen Under 3.5,1.91,1.925,0.7853,,,X,,,
02/05/26,,Brentford Win,1.74,1.95,12.069,,,1,15.0,14.25,
02/05/26,,Brighton Win,2.13,2.6,22.0657,,,0,10.0,-10.0,
02/05/26,,Brighton Over 2.5,1.61,1.72,6.8323,,,1,15.0,10.8,
02/05/26,,Sunderland Draw,3.32,3.44,3.6145,,,X,,,
02/05/26,,Sunderland Under 2.5,1.77,1.8,1.6949,,,X,,,
02/05/26,,Arsenal Win,1.38,1.44,4.3478,,,X,,,
02/05/26,,Arsenal Over 2.5,1.72,1.8,4.6512,,,X,,,
02/05/26,,Nantes Draw,3.88,4.2,8.2474,,,0,5.0,-5.0,
02/05/26,,Nantes Under 2.5,2.2,2.3,4.5455,,,X,,,
02/05/26,,PSG Win,1.2,1.3,8.3333,,,0,20.0,-20.0,
02/05/26,,Metz Win,6.17,6.25,1.2966,,,0,2.5,-2.5,
02/05/26,,Metz Draw,4.35,5.45,25.2874,,,0,5.0,-5.0,
02/05/26,,Metz Under 3.5,1.57,1.85,17.8344,,,1,15.0,12.75,
02/05/26,,Nice Win,3.74,4.0,6.9519,,,0,5.0,-5.0,
02/05/26,,Nice Draw,4.08,4.25,4.1667,,,1,5.0,16.25,
02/05/26,,Nice over 2.5,1.56,1.57,0.641,,,X,,,
02/05/26,,Torino Win,3.38,3.25,-3.8462,,,X,,,
02/05/26,,Torino Draw,3.26,3.22,-1.227,,,X,,,
02/05/26,,Como Win,2.1,2.25,7.1429,,,0,10.0,-10.0,
02/05/26,,Como Over 2.5,1.81,2.15,18.7845,,,0,15.0,-15.0,
02/05/26,,Atalanta Win,1.6,1.57,-1.875,,,X,,,
02/05/26,,Utrecht Win,1.31,1.8,37.4046,,,1,20.0,16.0,
02/05/26,,Utrecht -1.5,1.83,3.23,76.5027,,,X,,,
02/05/26,,Groningen Win,1.39,1.7,22.3022,,,0,20.0,-20.0,
02/05/26,,Groningen -1.5,2.01,2.71,34.8259,,,X,,,
02/05/26,,Groningen Under 3.5,1.63,1.61,-1.227,,,X,,,
02/05/26,,Ajax Gelijk,4.05,4.25,4.9383,,,1,5.0,16.25,
02/05/26,,Ajax Under 3.5,1.77,1.925,8.7571,,,0,15.0,-15.0,
02/05/26,,NEC Over 3.5,1.85,1.975,6.7568,,,0,15.0,-15.0,
02/05/26,,Arouca Win,2.45,2.7,10.2041,,,0,5.0,-5.0,
02/05/26,,Arouca Over 2.5,1.84,2.35,27.7174,,,1,15.0,20.25,
02/05/26,,Nacional Win,1.39,1.42,2.1583,,,X,,,
02/05/26,,Nacional Over 2.5,1.59,1.65,3.7736,,,X,,,
02/05/26,,Moreirense Win,2.0,2.45,22.5,,,1,10.0,14.5,
02/05/26,,Famalicao Win,3.6,5.25,45.8333,,,0,5.0,-5.0,Benfica Titel?
02/05/26,,Famalicao Draw,3.41,3.8,11.437,,,1,5.0,14.0,Benfica Titel?
02/05/26,,Famalicao +1.5,1.28,1.52,18.75,,,X,,,Benfica Titel?
02/05/26,,Famalicao Under 2.5,1.88,2.1,11.7021,,,0,15.0,-15.0,
02/05/26,,Porto Win,1.15,1.17,1.7391,,,X,,,
02/05/26,,Porto -1.5,1.42,1.6,12.6761,,,X,,,
02/05/26,,Porto Over 3.5,1.91,2.375,24.3455,,,0,10.0,-10.0,…
02/05/26,,Villarreal Win,1.3,1.7,30.7692,,,1,20.0,14.0,
02/05/26,,Villarreal -1.5,1.75,2.97,69.7143,,,X,,,
02/05/26,,Villarreal Over 2.5,1.48,1.575,6.4189,,,1,20.0,11.5,
02/05/26,,Atl Madrid Under 2.5,1.89,2.03,7.4074,,F,1,15.0,15.45,Fully B Atl M?
02/05/26,,Alaves Win,2.05,2.7,31.7073,,,0,10.0,-10.0,
02/05/26,,Alaves Over 2.5,2.03,2.03,0.0,,,X,,,
02/05/26,,Osasuna Win,4.18,4.5,7.6555,,,0,5.0,-5.0,
02/05/26,,Barca Win -1.5,2.89,2.75,-4.8443,,,X,,,
02/05/26,,Barca Over 3.5,1.87,2.3,22.9947,,,0,15.0,-15.0,
03/05/26,,Mainz Win,1.99,2.55,28.1407,,,1,10.0,15.5,
03/05/26,,Mainz Over 2.5,1.91,2.1,9.9476,,,1,10.0,11.0,
03/05/26,,Dortmund Win,1.61,1.96,21.7391,,,0,15.0,-15.0,
03/05/26,,Dortmund Over 2.5,1.57,1.64,4.4586,,,X,,,
03/05/26,,Freiburg Win,1.51,2.55,68.8742,,,0,15.0,-15.0,
03/05/26,,Freiburg Over 2.5,1.43,1.74,21.6783,,,0,20.0,-20.0,
03/05/26,,Crystal Palace Win,4.68,5.25,12.1795,,,0,5.0,-5.0,
